0.jpg,0.0480372831225
1000.jpg,0.396673172712
1001.jpg,0.688450694084
1002.jpg,0.0641684383154
1003.jpg,0.0798127874732
1004.jpg,0.0401080809534
1005.jpg,0.0620832331479
1006.jpg,0.105948463082
1007.jpg,0.979824662209
1008.jpg,0.386626988649
1009.jpg,0.816143631935
100.jpg,0.438198149204
1010.jpg,0.0962723866105
1011.jpg,0.0168940071017
1012.jpg,0.167604133487
1013.jpg,0.127508193254
1014.jpg,0.0445920303464
1015.jpg,0.0176432970911
1016.jpg,0.594077646732
1017.jpg,0.143029391766
1018.jpg,0.431271195412
1019.jpg,0.116354875267
101.jpg,0.100301347673
1020.jpg,0.337974756956
1021.jpg,0.112965486944
1022.jpg,0.00175157946069
1023.jpg,0.386687606573
1024.jpg,0.0919066295028
1025.jpg,0.103090927005
1026.jpg,0.0422713756561
1027.jpg,0.0884264931083
1028.jpg,0.0491149276495
1029.jpg,0.758993506432
102.jpg,0.0197878871113
1030.jpg,0.00147161062341
1031.jpg,0.160015821457
1032.jpg,0.0128402151167
1033.jpg,0.622378587723
1034.jpg,0.017138056457
1035.jpg,0.101128451526
1036.jpg,0.0337571538985
1037.jpg,0.0427393056452
1038.jpg,0.094359792769
1039.jpg,0.0535486005247
103.jpg,0.12466930598
1040.jpg,0.00888492446393
1041.jpg,0.343506485224
1042.jpg,0.00965797621757
1043.jpg,0.0287099238485
1044.jpg,0.292582005262
1045.jpg,0.34860637784
1046.jpg,0.443226307631
1047.jpg,0.00636497884989
1048.jpg,0.020795699209
1049.jpg,0.529783725739
104.jpg,0.0303089171648
1050.jpg,0.2045250386
1051.jpg,0.16240927577
1052.jpg,0.153636649251
1053.jpg,0.0123234186321
1054.jpg,0.0021026765462
1055.jpg,0.0268874019384
1056.jpg,0.478567063808
1057.jpg,0.0496949367225
1058.jpg,0.0653997585177
1059.jpg,0.33700543642
105.jpg,0.00503800110891
1060.jpg,0.256301701069
1061.jpg,0.162543073297
1062.jpg,0.44366300106
1063.jpg,0.00351893948391
1064.jpg,0.273302197456
1065.jpg,0.124069616199
1066.jpg,0.844808757305
1067.jpg,0.160279005766
1068.jpg,0.100680060685
1069.jpg,0.148434922099
106.jpg,0.0256302598864
1070.jpg,0.00934585090727
1071.jpg,0.133536174893
1072.jpg,0.00742032891139
1073.jpg,0.718999087811
1074.jpg,0.987484753132
1075.jpg,0.00215924996883
1076.jpg,0.000846794049721
1077.jpg,0.24082171917
1078.jpg,0.0267930198461
1079.jpg,0.165441468358
107.jpg,0.124591730535
1080.jpg,0.138076737523
1081.jpg,0.187968745828
1082.jpg,0.184335127473
1083.jpg,0.493120461702
1084.jpg,0.315483808517
1085.jpg,0.678587079048
1086.jpg,0.127970010042
1087.jpg,0.00388255831786
1088.jpg,0.0203598607332
1089.jpg,0.0449207350612
108.jpg,0.59856402874
1090.jpg,0.0742307826877
1091.jpg,0.0253973733634
1092.jpg,0.185234308243
1093.jpg,0.109780915082
1094.jpg,0.0468136034906
1095.jpg,0.104667678475
1096.jpg,0.0484742932022
1097.jpg,0.0107757197693
1098.jpg,0.144192487001
1099.jpg,0.373744130135
109.jpg,0.670574903488
10.jpg,0.284061849117
1100.jpg,0.0365905985236
1101.jpg,0.00413535442203
1102.jpg,0.693046450615
1103.jpg,0.0386354699731
1104.jpg,0.210615307093
1105.jpg,0.0341367535293
1106.jpg,0.5516898036
1107.jpg,0.363187998533
1108.jpg,0.0202735997736
1109.jpg,0.0852911025286
110.jpg,0.497838973999
1110.jpg,0.222026154399
1111.jpg,0.0111824916676
1112.jpg,0.0382474660873
1113.jpg,0.217690303922
1114.jpg,0.0217978078872
1115.jpg,0.473382264376
1116.jpg,0.565493106842
1117.jpg,0.0023055463098
1118.jpg,0.00580397387967
1119.jpg,0.00198138784617
111.jpg,0.582612037659
1120.jpg,0.740648090839
1121.jpg,0.259738355875
1122.jpg,0.846610188484
1123.jpg,0.0199634172022
1124.jpg,0.296953886747
1125.jpg,0.226617217064
1126.jpg,0.0182519443333
1127.jpg,0.0302331354469
1128.jpg,0.0504450313747
1129.jpg,0.849070131779
112.jpg,0.71872651577
1130.jpg,0.561138808727
1131.jpg,0.371016144753
1132.jpg,0.142901286483
1133.jpg,0.0156771149486
1134.jpg,0.0464029461145
1135.jpg,0.0923750624061
1136.jpg,0.0289066769183
1137.jpg,0.0695631578565
1138.jpg,0.297037631273
1139.jpg,0.0712769925594
113.jpg,0.0110755227506
1140.jpg,0.218797668815
1141.jpg,0.0187263805419
1142.jpg,0.325719743967
1143.jpg,0.371324777603
1144.jpg,0.347442090511
1145.jpg,0.231739670038
1146.jpg,0.00399162014946
1147.jpg,0.0723324418068
1148.jpg,0.676935136318
1149.jpg,0.00862590689212
114.jpg,0.0493655353785
1150.jpg,0.0777049288154
1151.jpg,0.0416380949318
1152.jpg,0.385498166084
1153.jpg,0.00363147910684
1154.jpg,0.00249509885907
1155.jpg,0.0585386455059
1156.jpg,0.615099012852
1157.jpg,0.0149552114308
1158.jpg,0.252205848694
1159.jpg,0.0337782353163
115.jpg,0.23695102334
1160.jpg,0.0437786504626
1161.jpg,0.270385921001
1162.jpg,0.319473445415
1163.jpg,0.288370966911
1164.jpg,0.254280239344
1165.jpg,0.483776539564
1166.jpg,0.620346307755
1167.jpg,0.0666791647673
1168.jpg,0.0930606424809
1169.jpg,0.258189111948
116.jpg,0.114563934505
1170.jpg,0.290671765804
1171.jpg,0.140881612897
